baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ADMP	56.5493013126433	1.68208287751027	0.325012450214159	5.17544136048297	2.27372836607691e-07	7.89809487334651e-07
ADNP2	1617.6117648645	0.299407791122391	0.075410670826491	3.97036371432479	7.17629963573955e-05	0.000198097747744899
ADRA2A	190.980384072608	1.76961103885505	0.168050050405981	10.53026187484	6.26599172273299e-26	5.02627380601862e-25
ADRM1	1850.40796863312	0.348653979635633	0.0692240266395516	5.03660356903347	4.73864763759729e-07	1.60909030204962e-06
ADSS	3525.47925935827	0.837822535945258	0.0557115146133068	15.0385883737065	4.10204231790323e-51	5.93971176129122e-50
AEBP1	1352.54992209822	0.318461906142346	0.0902954889128489	3.52688611553694	0.000420477580271328	0.00105169763728622
AFG3L2	1777.79490502124	0.269395635025063	0.0665073181997957	4.05061641811758	5.10828869687142e-05	0.000143226894038774
AFP	12.4854908091406	3.43100872502042	0.784435855156444	4.37385504814304	1.22071449691203e-05	3.63965710345896e-05
AFTPH	1658.81989128924	0.348824755995748	0.0690216468592486	5.0538457407005	4.33001379271723e-07	1.4748888742567e-06
AGFG1	2682.29041881571	0.438331600166705	0.0571027684998212	7.67618824239805	1.63892237626277e-14	8.6810500295197e-14
AGGF1	1161.86211425008	0.267780458541243	0.0731295660965588	3.66172634181462	0.000250521387342327	0.00064594795847219
AGMO	27.0180178582362	3.31761326672822	0.832681117521007	3.9842542324067	6.76923728697064e-05	0.000187381246920253
AGO3	2970.42890057367	0.398201630930246	0.0730424160890519	5.45164922316872	4.99048200021157e-08	1.81661897078831e-07
AGPAT2	807.546121102897	0.479112221944455	0.0868655015588475	5.515563869966	3.47663451111915e-08	1.2809622126728e-07
AGPAT5	1410.22899358569	0.603139227405837	0.0705249540775815	8.55213924339957	1.20827889211118e-17	7.3105949774794e-17
AGR2	1808.01592312744	14.0403139484246	1.18975743971033	11.8009885711183	3.85752816622324e-32	3.69134684283873e-31
AGR3	84.1937276010355	2.83618753578139	0.317281755044708	8.9390186819338	3.92641469855393e-19	2.51021245884281e-18
AHCTF1	2530.2082824927	0.407303760088704	0.0681526316758661	5.9763467686155	2.28196991900485e-09	9.14189023576769e-09
AHCY	2846.19581513815	1.26174190549171	0.0695732114874921	18.1354558531274	1.67306004550244e-73	3.52507505046327e-72
AHCYL2	909.755743465817	0.612883430732655	0.0834966426480316	7.34021646015373	2.13248682832074e-13	1.06777757734621e-12
AHNAK2	746.370564728828	2.04719361397893	0.089867836659521	22.780047791014	7.23118383380666e-115	2.59874558433534e-113
AHR	1536.58113079946	0.803077913520642	0.0748092977879517	10.735001360352	6.97179432381127e-27	5.7606278385904e-26
AHR1B	20.6796054893599	5.35203357344033	1.27001852538675	4.21413819283504	2.50733736952869e-05	7.23910457352862e-05
AHR2	23.9854304725262	7.90428123066758	1.23502259318009	6.40011063304896	1.5526440818783e-10	6.6514584385759e-10
AHRR	220.740066383418	3.261434144149	0.174300480468691	18.711561410382	3.98526206473497e-78	8.98620646994235e-77
AICDA	993.790237472543	3.03541176144579	0.119269659747831	25.4499909521289	7.06112100043981e-143	3.52718197342544e-141
AIFM1	1603.9118882678	0.243560654241302	0.0652543539297094	3.73248127632465	0.000189602794547233	0.000496414589360029
AIFM3	99.6111316431652	2.45059338221857	0.29870549044384	8.20404532430016	2.32430412529687e-16	1.3307230637839e-15
AIG1	229.868387864636	0.461733707774591	0.149470934522668	3.08912036476608	0.00200750089191739	0.00455137814321855
AIM1	393.41810056824	2.29907444556507	0.120510037537152	19.0778668113542	3.85681761312403e-81	9.13042536984464e-80
AIM1L	91.4756138019039	4.39760541763992	0.466785074662242	9.42104976433095	4.46600346671131e-21	3.06643052893562e-20
AK2	2379.45328677676	0.459621195590496	0.0618057986873679	7.43653840500301	1.03357927498504e-13	5.26369152724089e-13
AK4	375.217440110191	0.469242993061567	0.112821728294752	4.1591544479415	3.19427863669629e-05	9.12401339729392e-05
AKAP1	3286.39613922438	0.501234698966059	0.0561483212427772	8.92697569351705	4.37813572359341e-19	2.79216474980545e-18
AKAP10	2267.36886620466	0.162513613893934	0.0611731480543809	2.65661681738963	0.00789290999115002	0.0163414933678941
AKAP12	1170.96378145005	0.975963498408909	0.0752485833688371	12.9698587629902	1.81364217425102e-38	2.01751990401498e-37
AKAP8L	1303.1901411806	0.698970716188611	0.0770492264418635	9.07174216364146	1.17128998951942e-19	7.62598533868583e-19
AKAP9	4491.15669232543	0.560163351615989	0.0534580936226485	10.4785508359143	1.08391871522234e-25	8.5996675854358e-25
AKIRIN2	2031.61585613557	0.208526074463337	0.0662997635156932	3.14520087864233	0.00165972823927275	0.00381412344662284
AKR1A1	1423.85251976496	0.382997962410015	0.0719290307620276	5.32466458052435	1.01139493050651e-07	3.60312679559392e-07
AKR1B10L2	475.664411603988	0.394081507560526	0.111992754805897	3.51881251821636	0.000433482925043148	0.00108279979362375
AKR1B10L3	425.27662446721	0.803686790794573	0.107778517246702	7.45683658789774	8.86245069542182e-14	4.52882943025961e-13
