baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ARID3A	1018.09177751997	1.20635291458842	0.258847128068222	4.66048406096465	3.15466590885889e-06	2.73297730156924e-05
ARID5A	787.943620601711	0.581923177847649	0.16806710654492	3.46244538750428	0.000535290535902966	0.00264379980207177
ARID5B	1387.21861068168	0.747785783310357	0.248467734445069	3.00958909204235	0.00261601342867446	0.0103095671085293
ARL1	588.882389578233	0.608393988630498	0.227347181233105	2.67605688062917	0.00744940011092594	0.0248129365363733
ARL3	178.545331329382	0.499934083420384	0.195161710030019	2.56164020772049	0.0104179181236312	0.032740933264186
ARL4C	730.257056463084	1.09529797779125	0.201990636068665	5.42251858357887	5.87651028866799e-08	7.33340407389364e-07
ARL5B	1097.17200267371	0.878058632118723	0.28611281331069	3.06892453350294	0.00214830852141226	0.00868365825410084
ARL6IP4	737.028558001746	0.915840966842548	0.256827280075918	3.5659800881426	0.000362498895901042	0.00187550912706644
ARL9	137.168783373135	1.26527363254457	0.259546331041664	4.87494324218153	1.08839743701386e-06	1.05111259547455e-05
ARNT	830.50505222098	0.512603083341173	0.174900066717979	2.93083412122266	0.00338053239594694	0.0127941992583867
ARRDC1	515.698380585781	0.941426374973966	0.174645942485696	5.39048523873421	7.02676877731238e-08	8.66127833994262e-07
ARRDC5	32.807612006039	2.12219684904329	0.434937819795121	4.87931090941449	1.06457132523192e-06	1.03043266403752e-05
ARSA	340.544295077098	0.583654771406588	0.159891165538515	3.65032532873741	0.000261908368116125	0.00140838607519543
ARSK	250.808372433652	1.10042289298121	0.311915590113649	3.527950919607	0.000418789799389635	0.00212871316059879
ARV1	700.260796430909	1.22569456700577	0.191472068056269	6.40142752647119	1.53930876988294e-10	2.95146476146804e-09
AS3MT	220.719216153383	0.67705821954762	0.20184757315814	3.35430448310206	0.000795647588719574	0.00373122245558199
ASAP3	55.2055751151688	0.932719898341968	0.311183100098505	2.99733468188573	0.00272351530956782	0.0106708100109019
ASCC1	276.323119166	0.501252658270533	0.16333348413066	3.06889099279576	0.00214854972138166	0.00868365825410084
ASPHD2	186.714413732719	1.24509624873477	0.216198883467201	5.75903181721869	8.45977569422106e-09	1.2352718629066e-07
ASZ1	4.51389587211146	3.67465097436772	1.5114006070132	2.43128853946241	0.01504522772114	0.0440728172818854
ATF7IP	2111.98967272287	0.581616546438596	0.174663920313663	3.3299180815026	0.000868715379789278	0.00401763225455334
ATOH8	62.070813850419	0.963009024213049	0.339904842868231	2.83317241404052	0.00460885199312421	0.0166218339562031
ATOSA	849.341094270553	1.19391461389484	0.235151518816183	5.07721412944868	3.83009146158333e-07	4.03696881490048e-06
