baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ABCC6	15.4763372321865	-2.17163639698195	0.762405775757114	-2.84839971841161	0.00439396986210128	0.0159648194649379
ABCC8	5.45775146518558	-5.14757091646411	1.3153499278034	-3.91346120728529	9.09825225543064e-05	0.000556315467186031
ABCD2	24.1307102177041	-1.82237365122697	0.586265445488212	-3.10844458811553	0.00188074910304891	0.00776479402525076
ABCF1	2005.38384431703	-0.363184871556069	0.122704367822425	-2.95983654046986	0.00307802309233141	0.0118648345012161
ABCF2	1177.41192077581	-0.406973655026931	0.144675507100411	-2.81301004699071	0.00490801176369544	0.0175481805540494
ABCG1	1110.30010104868	-0.47528846658233	0.19979343003305	-2.37889937874187	0.0173644151812416	0.0495604878294825
ABCG2	955.05739983358	-5.21561813922511	0.326343170964911	-15.9820048441764	1.70570528784151e-57	6.62278844033735e-55
ABCG4	451.602266303569	-6.93955958458558	0.480493298357058	-14.4425730979264	2.79220293651728e-47	6.91333260397987e-45
ABCG8	2.52219763777214	-4.02670113529588	1.55753832833287	-2.58529826332166	0.00972947908768291	0.0310090380191824
ABHD15	81.1392823138845	-3.39859999574966	0.451906160225601	-7.52058788942599	5.45304813461059e-14	1.63152144188594e-12
ABHD18	1048.42064265833	-0.886393916121738	0.196377292871617	-4.51372917489612	6.36975482525417e-06	5.1918364234085e-05
ABI2	155.996692757817	-1.11868872914738	0.350751619419835	-3.18940431692876	0.00142566326064522	0.00614066110754496
ABI3	964.844408044678	-0.642610633341613	0.207475628664689	-3.09728249759959	0.0019530365792426	0.00801866784902201
ABI3BP	385.910371455677	-2.63392550480296	0.478779171879664	-5.50133685737059	3.76922283824258e-08	4.85255485821675e-07
ABLIM2	57.9736973962222	-0.738142420138546	0.308305711040558	-2.39418990211778	0.0166571220044244	0.0479882415385475
ABTB1	1397.34237068109	-1.22457773412635	0.290069929690095	-4.2216638430418	2.42505585683976e-05	0.000171409409425943
ACAA2	1361.70105267046	-1.26733525825562	0.184145460256816	-6.88225089278958	5.89141310250893e-12	1.39017819673015e-10
ACACB	304.719344711512	-0.751223431909992	0.18970780885161	-3.95989725703701	7.49820159520465e-05	0.000472614897146153
ACAD9	588.649790419279	-0.716092780562111	0.228889821667651	-3.12854794217054	0.00175672349827664	0.00732890457742565
ACADL	479.01815961783	-1.22167445784836	0.263598422316022	-4.63460458949076	3.57620389564757e-06	3.07477943398304e-05
ACADM	899.203169652001	-1.12314793361078	0.20867817024452	-5.38220136919318	7.35803839098813e-08	9.01755580140899e-07
ACADVL	3326.28736266073	-0.684038324277702	0.167608451401197	-4.08116845277897	4.48098630444951e-05	0.000296947905450797
ACAP3	761.241644682859	-0.666091601491719	0.241589417535883	-2.75712242814934	0.00583125141088015	0.0202672633733896
ACER3	811.146038432988	-2.48170290148547	0.244454600850993	-10.1519991558604	3.24643937887894e-24	2.3803506587454e-22
ACHE	297.479320335407	-2.57719788919742	0.265930157524215	-9.69125846120987	3.28456222750132e-22	2.07060742046615e-20
ACKR1	158.724224575679	-1.39736726596206	0.297009777499999	-4.70478540378042	2.54133124143627e-06	2.24837405120131e-05
ACKR3	332.665720469875	-1.1600791085406	0.400408335271912	-2.89724015798225	0.00376461449103273	0.0140186788451173
ACMSD	7.41067915986543	-6.36189769045589	1.27888220037423	-4.97457677383752	6.53903451512914e-07	6.62984365913746e-06
ACOT12	8.29201302839176	-3.82047616968945	0.936304347401239	-4.08037854389268	4.49624181328474e-05	0.00029784333128405
ACOT7	504.343218916581	-0.541464761466546	0.213720861212784	-2.53351384789459	0.0112925278253069	0.034930571314058
ACOX2	328.738509716967	-0.995546021859875	0.278527073253309	-3.5743240692242	0.000351133815655456	0.00182333437892335
ACP1	629.415543415343	-0.58676804782824	0.143524288083193	-4.08828398081392	4.34575962040625e-05	0.000289333426948638
ACSBG1	14.4130167894202	-2.68673689888681	0.714146756986574	-3.76216355056181	0.000168449830281411	0.000957669517646467
ACSF2	117.9879431403	-1.57211922642648	0.308299535203417	-5.09932402392107	3.40868604997363e-07	3.63735118536849e-06
ACSL1	928.459440215326	-4.50405077491129	0.646222753158823	-6.96981149749818	3.17365931906104e-12	7.75662314833174e-11
ACSL3	638.686281403897	-1.04208059373249	0.254474333536867	-4.09503221503287	4.22109689930439e-05	0.000281582270315175
ACSL6	32.2392990839213	-3.6111220704269	0.521737433388092	-6.92133981450548	4.47391841450489e-12	1.07499890567372e-10
ACSM1	14.1917169998489	-2.97194317752308	0.947532273971896	-3.13650865428066	0.00170972390801423	0.00717135360778668
ACSM5	9.91463522166652	-6.8139979937395	1.21982895313379	-5.58602743133293	2.32322555086804e-08	3.1200248454048e-07
ACSS1	955.844189995221	-0.741391251737343	0.147268768791233	-5.03427344319237	4.79664581633624e-07	4.98151350311783e-06
ACTA1	90.5092883769707	-3.56792234253324	0.41936575727879	-8.50790099240584	1.77110326812697e-17	7.60239402831187e-16
ACTA2	427.304782825133	-1.49589718646683	0.306388062732142	-4.8823611896871	1.04823026029698e-06	1.01692025933638e-05
ACTC1	165.474289273659	-7.60744430634339	0.672790341225471	-11.3073030930953	1.20743938148702e-29	1.27332681440273e-27
ACTG2	51.8763196234386	-1.39858205061578	0.378770505966445	-3.69242596396795	0.000222125015866724	0.00122018770773862
ACTL6B	4.45144564369021	-4.84901054818406	1.36027055487984	-3.56473977238476	0.00036421736691742	0.00188325953281392
ACTN1	1209.99981017388	-1.17547215498617	0.191922793958528	-6.12471364521804	9.08468406565893e-10	1.56139580058066e-08
ACTN2	46.7769478690886	-5.05053120644402	0.539857501229201	-9.35530430705228	8.33594071536512e-21	4.71560301924827e-19
ACTN4	2620.23219297106	-1.05627828575838	0.153622102077969	-6.87582236846542	6.16332607293538e-12	1.4523346569659e-10
ACYP2	47.8278571915565	-3.28558385259852	0.446233108287661	-7.36293159690986	1.79914576859429e-13	5.11424397848002e-12
ADA	515.284808739676	-1.19106984825388	0.322324244409904	-3.69525367362434	0.000219667357751493	0.00120785231407355
ADAM10	2470.6912150355	-0.748710325030562	0.160269682113793	-4.67156554599621	2.9891268038053e-06	2.60542052633724e-05
ADAM15	186.911753887638	-0.548684290606577	0.216112958046425	-2.53887733325417	0.0111208807607933	0.0345015339836167
ADAM22	20.1137727228693	-2.69589711781587	0.804410722110985	-3.35139381377355	0.000804058685674369	0.00376271020063463
ADAM23	28.6692196014889	-4.16917009424159	0.733108017195251	-5.6869792669737	1.29306147942647e-08	1.81948024086121e-07
ADAM28	18.7071168661284	-2.52454020610308	0.78836955866395	-3.20222943460859	0.00136368337651177	0.00591448763755447
